amt;themen_codes;themen;titel;beschreibung;formate;aktualisiert;url;slug;amt_id
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI, SOCI;Regionen und Städte / Bevölkerung und Gesellschaft;Kurzinfo Durchschnittsalter nach Wahlbezirken in Wiesbaden - Januar 2026;Dieser Datensatz beinhaltet aktuelle Kurzinformationen aus der Wiesbadener Statistik zum Thema Durchschnittsalter in den Wahlbezirken am 31.01.2026. Weitere jährliche Informationen und Graphiken sind zu finden im Kapitel 'Bevölkerung' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden. Hinweis zur Geheimhaltung: Zur Wahrung des Datenschutzes und statistischer Geheimhaltung wurden Zellen mit kleinen Fallzahlen angepasst. Für alle numerischen Werte gilt: Werte kleiner als 3 werden auf 0 gesetzt, Werte zwischen 3 und 5 werden auf 5 gerundet. Zusätzlich wird bei Bedarf eine weitere Zelle auf 5 gesetzt, um Rückschlüsse über Rand- bzw. Gesamtsummen zu vermeiden.;CSV, JSON;2026-02-02;https://opendata.cloud.wiesbaden.de/app/data-catalog/e800ff9c-fa87-4fb9-a5aa-8af3a43c2d95;e800ff9c-fa87-4fb9-a5aa-8af3a43c2d95;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;REGI, SOCI;Regionen und Städte / Bevölkerung und Gesellschaft;Schülerinnen und Schüler an beruflichen Schulen nach Schulformen in Wiesbaden - 2016 bis 2024;"Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Bildung und Ausbildung'. Die Erhebungen an den allgemeinbildenden und den beruflichen Schulen beruhen auf einer Verordnung des Hessischen Kultusministeriums; sie werden jährlich im Herbst zu Beginn des Schuljahres durchgeführt und erstrecken sich auf alle öffentlichen und privaten Schulen. Alle Angaben beziehen sich auf den Schulort Wiesbaden – unabhängig vom Wohnort der Schülerinnen und Schüler. Aus Gründen des Datenschutzes und der statistischen Geheimhaltung werden Einzelwerte mit sehr geringen Fallzahlen nicht ausgewiesen. Betroffene Werte sind in den bereitgestellten Daten als fehlend gekennzeichnet (leeres Feld im CSV bzw. null im JSON). Quelle: Hessisches Statistisches Landesamt Erläuterungen: - Das Gymnasium baut auf den Lernanforderungen der Grundschule auf. Das neunjährige Gymnasium gliedert sich in seiner Mittelstufe in die Jahrgangsstufen 5 bis 10 und in seiner Oberstufe in die Jahrgangsstufen 11 bis 13. Das verkürzte achtjährige Gymnasium (G8) gliedert sich in seiner Mittelstufe in die Jahrgangsstufen 5 bis 9 und in seiner Oberstufe in die Jahrgangsstufen 10 bis 12. Mit dem Abschluss der Oberstufe, die aus der einjährigen Einführungsphase und der zweijährigen Qualifikationsphase besteht, wird die allgemeine Hochschulreife erworben. Mittel- und Oberstufen können auch organisatorisch selbständig geführt werden. - Seit dem Schuljahr 2015/2016 gibt es Intensivklassen für Schülerinnen und Schüler aus dem Ausland, die grundlegende Kenntnisse der deutschen Sprache erwerben müssen. - Die Berufsschule muss von Jugendlichen und Erwachsenen besucht werden, die eine duale Berufsausbildung im Sinne des Berufsbildungsgesetzes durchlaufen. Auch Jugendliche ohne Beschäftigung und solche, die in einem Arbeits- oder Dienstverhältnis stehen, sind berufsschulpflichtig. Die Berufsschulen gliedern sich in die Grund- und Fachstufe. In der Regel dauert die Grundstufe ein Schuljahr und die Fachstufe zwei Schuljahre. - Die Berufsfachschule ist eine Einrichtung mit Vollzeitunterricht von mindestens einjähriger Dauer, für deren Besuch weder eine Berufsausbildung noch eine berufliche Tätigkeit vorausgesetzt wird. Sie vermittelt berufliche und allgemeine Lerninhalte und bereitet auf eine Fachbildung in einem Ausbildungsberuf vor oder führt unmittelbar zu einem Berufsabschluss. Ferner bieten Berufsfachschulen Bildungsgänge an, die zu einem mittleren allgemeinbildenden Abschluss führen. - Die Fachschule dient der vertiefenden beruflichen Aus- und Weiterbildung und wird nach einer Berufsausbildung oder ausreichenden Berufspraxis besucht. Die Ausbildung dauert ein bis drei Jahre und wird als Vollzeit- oder Teilzeitunterricht durchgeführt. - Die Fachoberschule baut auf dem mittleren Abschluss auf und führt neben oder nach einer beruflichen Qualifizierung zur Fachhochschulreife. Sie umfasst in der Regel die Jahrgangsstufen 11 und 12. Spaltenübersicht: - Jahr - Schülerinnen und Schüler an beruflichen Schulen - Schülerinnen und Schüler an Berufsschulen - Schülerinnen und Schüler an Berufsfachschulen - Schülerinnen und Schüler an Fachschulen - Schülerinnen und Schüler an Fachoberschulen - Schülerinnen und Schüler an Beruflichen Gymnasien - Schülerinnen und Schüler in Intensivklassen für Seiteneinsteiger an beruflichen Schulen - Schülerinnen an beruflichen Schulen - Schülerinnen an Berufsschulen - Schülerinnen an Berufsfachschulen - Schülerinnen an Fachschulen - Schülerinnen an Fachoberschulen - Schülerinnen an Beruflichen Gymnasien - Schülerinnen in Intensivklassen für Seiteneinsteiger an beruflichen Schulen - Ausländische Schülerinnen und Schüler an beruflichen Schulen - Ausländische Schülerinnen und Schüler an Berufsschulen - Ausländische Schülerinnen und Schüler an Berufsfachschulen - Ausländische Schülerinnen und Schüler an Fachschulen - Ausländische Schülerinnen und Schüler an Fachoberschulen - Ausländische Schülerinnen und Schüler an Beruflichen Gymnasien - Ausländische Schülerinnen und Schüler in Intensivklassen für Seiteneinsteiger an beruflichen Schulen Weitere Informationen und Graphiken sind zu finden im Kapitel 'Bildung und Ausbildung' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.";CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/76ffb291-16bb-4278-9f34-3badbb6f5b81;76ffb291-16bb-4278-9f34-3badbb6f5b81;12_statistik_stadtforschung_lhw
Mobilithek;REGI, TRAN, GOVE;Regionen und Städte / Verkehr / Regierung und öffentlicher Sektor;Baustellen/Verkehrsinformationen Region Frankfurt RheinMain;Verkehrsinformationen und Informationen zu Baustellen sowie Verkehrsbeeinträchtigungen durch Veranstaltungen in der Region Frankfurt RheinMain. Zurzeit sind Meldungen folgender Kommunen enthalten: Stadt Friedrichsdorf, Landeshauptstadt Wiesbaden.;BIN;2023-01-23;https://opendata.cloud.wiesbaden.de/app/data-catalog/552179356812632064;552179356812632064;mobilithek
Mobilithek;REGI, TRAN, GOVE;Regionen und Städte / Verkehr / Regierung und öffentlicher Sektor;P+R Hessen (statische Daten);Die Publikation enthält die Park und Ride-Anlagen in Hessen.;XML;2026-04-30;https://opendata.cloud.wiesbaden.de/app/data-catalog/986574757105147904;986574757105147904;mobilithek
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Amöneburg - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/e498244b-f877-4460-829a-d7cf0ca272b7;e498244b-f877-4460-829a-d7cf0ca272b7;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Auringen - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/150cf232-d7f8-4103-87a7-9ebb009e9e14;150cf232-d7f8-4103-87a7-9ebb009e9e14;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Biebrich - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/f6157ebd-16b5-4471-b08f-57d4199509a6;f6157ebd-16b5-4471-b08f-57d4199509a6;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Bierstadt - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/d0015444-487c-49b5-94ea-be6b720cb41c;d0015444-487c-49b5-94ea-be6b720cb41c;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Breckenheim - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/13e6d5c1-3dc6-41de-895b-75717541f65c;13e6d5c1-3dc6-41de-895b-75717541f65c;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Delkenheim - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/24e9ee33-6a2e-4824-a468-08dc543f2d88;24e9ee33-6a2e-4824-a468-08dc543f2d88;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Dotzheim - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/9df27230-134a-463a-b1f0-83f39a253abf;9df27230-134a-463a-b1f0-83f39a253abf;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Erbenheim - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/bc32cea7-ccc1-4008-a3ba-3c61ea644e68;bc32cea7-ccc1-4008-a3ba-3c61ea644e68;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Frauenstein - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/a10d35dd-5050-47f0-bb66-83a51d6266fd;a10d35dd-5050-47f0-bb66-83a51d6266fd;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Heßloch - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/369dfd42-ee81-4dea-baca-c97fb9a4a0fe;369dfd42-ee81-4dea-baca-c97fb9a4a0fe;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Igstadt - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/c4c9aeea-b850-49c8-b2a6-868e52cf2a8c;c4c9aeea-b850-49c8-b2a6-868e52cf2a8c;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Kastel - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/0cc226e3-ea55-4dac-9d21-0b024c4a33b0;0cc226e3-ea55-4dac-9d21-0b024c4a33b0;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Klarenthal - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/b0c81b1f-2802-4fcc-9236-b038caf15b73;b0c81b1f-2802-4fcc-9236-b038caf15b73;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Kloppenheim - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/69fe8518-dc1d-4079-9239-f71b4b25e1a8;69fe8518-dc1d-4079-9239-f71b4b25e1a8;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Kostheim - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/c8461ec7-26fd-459d-b81f-41b45c52029b;c8461ec7-26fd-459d-b81f-41b45c52029b;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Medenbach - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/e220633d-ce44-401e-bcb8-a00a84cb467d;e220633d-ce44-401e-bcb8-a00a84cb467d;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Mitte - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/eb6ca8f0-8fc6-4fb2-849b-5dd5170f31b5;eb6ca8f0-8fc6-4fb2-849b-5dd5170f31b5;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Naurod - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/9d48fd6d-ee66-44f9-af72-d879f91ab9a6;9d48fd6d-ee66-44f9-af72-d879f91ab9a6;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Nordenstadt - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/15de5073-fc4f-45e9-b15a-c2c05e270f12;15de5073-fc4f-45e9-b15a-c2c05e270f12;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Nordost - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/3cf98d98-a374-4c0d-85d8-441f5b5f5d00;3cf98d98-a374-4c0d-85d8-441f5b5f5d00;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Rambach - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/8436323e-24d3-4f48-b8c0-ad479cb35039;8436323e-24d3-4f48-b8c0-ad479cb35039;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Rheingauviertel, Hollerborn - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/d063e8fb-c019-45f0-8367-a16c616f2a4c;d063e8fb-c019-45f0-8367-a16c616f2a4c;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI;Bevölkerung und Gesellschaft;Anteile von unveränderten, kumulierten und panaschierten Stimmzetteln nach Wahlvorschlägen in Wiesbaden Schierstein - 2026;Bestandteil der Wahlanalyse zur Kommunalwahl 2026 der Landeshauptstadt Wiesbaden;CSV, HTML;2026-04-20;https://opendata.cloud.wiesbaden.de/app/data-catalog/eb2187c4-c4b3-4324-815c-f653d928ee22;eb2187c4-c4b3-4324-815c-f653d928ee22;12_statistik_stadtforschung_lhw
